"","Neighborhood","Cluster","Address","Reposting.ID","Description","Price","Bedrooms","Square.Footage","Link","ID","City"
"506","Manayunk",6,"(manayunk)",NA,"Carpet, Close To Public Transporation","$999 ",1,NA,"/apa/5540989704.html",5540989704,"Philadelphia"
"507","Manayunk",6,"(4601 Flat Rock Road)",NA,"Amenities you deserve at rates you'll love","$2,095 ",2,1180,"/apa/5541527186.html",5541527186,"Philadelphia"
"508","Manayunk",6,"(4601 Flat Rock Road)",NA,"How home should feel","$1,915 ",1,1401,"/apa/5541528493.html",5541528493,"Philadelphia"
"509","Manayunk",6,"(4601 Flat Rock Road)",NA,"No Move In Fees","$1,920 ",1,930,"/apa/5541531619.html",5541531619,"Philadelphia"
"510","Manayunk",6,"(122 Dawson st.)",4747546665,"2 bedroom Apartment, wide open living space!","$1,250 ",2,NA,"/apa/5541285980.html",5541285980,"Philadelphia"
"511","Manayunk",6,"(Manayunk)",NA,"Wonderful home on quiet street with great enclosed porch","$1,300 ",3,NA,"/apa/5513737550.html",5513737550,"Philadelphia"
"512","Manayunk",6,"(Manayunk)",5413363286,"7 room Manayunk home with off street parking","$1,250 ",2,NA,"/apa/5541670025.html",5541670025,"Philadelphia"
"513","Manayunk",6,"(4601 Flat Rock Road)",NA,"Apply today move in tomorrow","$2,800 ",3,1958,"/apa/5541508393.html",5541508393,"Philadelphia"
"514","Manayunk",6,"(4601 Flat Rock Road)",NA,"Looking for your next home sweet home","$2,120 ",2,1234,"/apa/5541326290.html",5541326290,"Philadelphia"
"515","Manayunk",6,"(4601 Flat Rock Road)",NA,"Apply today move in tomorrow","$2,920 ",3,2925,"/apa/5541330557.html",5541330557,"Philadelphia"
"516","Manayunk",6,"(4601 Flat Rock Road)",NA,"Apply today tour move in tomorrow","$2,405 ",2,1958,"/apa/5541519913.html",5541519913,"Philadelphia"
"517","Manayunk",6,"(Manayunk Philadelphia)",5339585491,"1BR + 2 Baths + Your Own PARKING Spot! Walking distance to Main St.","$920 ",1,620,"/apa/5517874654.html",5517874654,"Philadelphia"
"518","Manayunk",6,"(4601 Flat Rock Road)",NA,"Love where you live","$2,450 ",2,2115,"/apa/5541534135.html",5541534135,"Philadelphia"
"519","Manayunk",6,"(4601 Flat Rock Road)",NA,"Amenities you deserve at rates you'll love","$2,095 ",2,1180,"/apa/5541517212.html",5541517212,"Philadelphia"
"520","Manayunk",6,"(4601 Flat Rock Road)",NA,"Come home with confidence this spring","$2,095 ",2,1180,"/apa/5541166777.html",5541166777,"Philadelphia"
"521","Manayunk",6,"(294 Leverington Ave)",4485925804,"Manayunk 3 BR","$1,400 ",3,1200,"/apa/5541888596.html",5541888596,"Philadelphia"
"522","Manayunk",6,"(4601 Flat Rock Road)",NA,"Living in excellence","$2,120 ",2,1234,"/apa/5541513493.html",5541513493,"Philadelphia"
"523","Manayunk",6,"(294 Leverington Ave)",4485925804,"Manayunk 3 BR","$1,400 ",3,1200,"/apa/5541838081.html",5541838081,"Philadelphia"
"524","Manayunk",6,"(4601 Flat Rock Road)",NA,"Spacious modern luxury living","$2,120 ",2,1234,"/apa/5541530672.html",5541530672,"Philadelphia"
"525","Manayunk",6,"(Manayunk)",4634578080,"Modern yet historic, quiet, w/parking","$1,150 ",2,850,"/apa/5541037931.html",5541037931,"Philadelphia"
"526","Manayunk",6,"(MANAYUNK)",3781085576,"LARGE BRIGHT RENOVATED QUIET 1 BEDROOM HEAT INCL","$975 ",1,450,"/apa/5508261946.html",5508261946,"Philadelphia"
"527","Manayunk",6,"(4601 Flat Rock Road)",NA,"Come see what makes living with us exceptional","$2,120 ",2,1234,"/apa/5541523834.html",5541523834,"Philadelphia"
"528","Manayunk",6,"(Manayunk)",NA,"Marvelous house apartment in convenient area","$975 ",2,NA,"/apa/5502822482.html",5502822482,"Philadelphia"
"529","Manayunk",6,"(4601 Flat Rock Road)",NA,"Living excellence","$2,120 ",2,1234,"/apa/5541304448.html",5541304448,"Philadelphia"
"530","Manayunk",6,"(4601 Flat Rock Road)",NA,"Apply today move in tomorrow","$2,220 ",2,1428,"/apa/5541521235.html",5541521235,"Philadelphia"
"531","Manayunk",6,"(MANAYUNK)",4804768839,"Best of Manayunk! Do you deserve the best?","$1,895 ",2,NA,"/apa/5510146993.html",5510146993,"Philadelphia"
"532","Manayunk",6,"(Manayunk)",NA,"NEWLY RENOVATED 1.1 With Very Spacious Floor Plans","$1,195 ",1,NA,"/apa/5540937806.html",5540937806,"Philadelphia"
"533","Manayunk",6,"(4601 Flat Rock Road)",NA,"Apply today move in tomorrow","$2,220 ",2,1428,"/apa/5541522090.html",5541522090,"Philadelphia"
"534","Manayunk",6,"(4601 Flat Rock Road)",NA,"Come see what makes living with us exceptional","$2,025 ",1,1315,"/apa/5541535514.html",5541535514,"Philadelphia"
"535","Manayunk",6,"(Manayunk)",NA,"*NEW LISTING* 2 BR, 2 BATH with PARKING","$1,600 ",2,NA,"/apa/5541832691.html",5541832691,"Philadelphia"
"536","Manayunk",6,"(Manayunk)",4682004316,"2 Bedroom 2 Bath Stainless Steel Appliances!!!","$1,405 ",2,NA,"/apa/5540759296.html",5540759296,"Philadelphia"
"537","Manayunk",6,"(4601 Flat Rock Road)",NA,"Blending relaxation with sophistication to create the ideal place","$2,120 ",2,1234,"/apa/5541307339.html",5541307339,"Philadelphia"
"538","Manayunk",6,"(Manyunk)",3133906210,"Reduced! Nice House - Open House Sunday 12- 1","$1,350 ",3,1400,"/apa/5531283752.html",5531283752,"Philadelphia"
"539","Manayunk",6,"(4601 Flat Rock Road)",NA,"Luxury all around","$2,480 ",2,2245,"/apa/5541295679.html",5541295679,"Philadelphia"
"540","Manayunk",6,"(4601 Flat Rock Road)",NA,"Life just got better come see for yourself","$1,920 ",1,930,"/apa/5541344310.html",5541344310,"Philadelphia"
"541","Manayunk",6,"(Manayunk)",5413333228,"2 bedroom Warehouse apartment for rent","$1,000 ",2,NA,"/apa/5541654028.html",5541654028,"Philadelphia"
"542","Manayunk",6,"(Manayunk (Philadelphia))",NA,"++Nice, Awesome Location, Parking++","$1,900 ",3,NA,"/apa/5529686768.html",5529686768,"Philadelphia"
"543","Manayunk",6,"(Manayunk)",NA,"Spectacular 3+Bedroom! Pets Welcomed! Available now!","$1,450 ",3,NA,"/apa/5540753267.html",5540753267,"Philadelphia"
"544","Manayunk",6,"(Manayunk)",NA,"3 Bedroom, 3 bath","$2,200 ",3,2200,"/apa/5518623474.html",5518623474,"Philadelphia"
"545","Manayunk",6,"(4601 Flat Rock Road)",NA,"Amenities you deserve at rates you'll love","$2,095 ",2,1180,"/apa/5541526687.html",5541526687,"Philadelphia"
"546","Mayfair",13,"(Mayfair)",4383290885,"* * Beautiful Row Home * *","$1,150 ",3,NA,"/apa/5541462944.html",5541462944,"Philadelphia"
"547","Mayfair",13,"(Mayfair)",4366953511,"Fully Renovated Row House","$1,150 ",3,NA,"/apa/5541734147.html",5541734147,"Philadelphia"
"548","Midtown Village",5,"(Midtown Village)",3795357560,"Stylish 1 BR in the heart of Center City","$1,450 ",1,700,"/apa/5534031146.html",5534031146,"Philadelphia"
"549","Midtown Village",5," (Wanamaker House, Center City)",NA,"FULLY FURNISHED, CLEAN 1BR w/FREE Housekeeping & Cable","$2,000 ",1,704,"/apa/5541733080.html",5541733080,"Philadelphia"
"550","Millbrook",7,"(Telford)",5397595435,"Two story, two bedroom Duplex wnice yard for pets","$950 ",2,NA,"/apa/5501002414.html",5501002414,"Philadelphia"
"551","Millbrook",7,"(Telford)",NA,"Spacious House with a Deluxe Bath and Award winning Schools","$2,455 ",4,NA,"/apa/5540872647.html",5540872647,"Philadelphia"
"552","Millbrook",7,"(CHALFONT)",4903068388,"BARN APT ON FIVE ACRES","$835 ",1,NA,"/apa/5532305090.html",5532305090,"Philadelphia"
"553","Morrell Park",7,"(Nottingham)",NA,"Charming & freshly painted home on rural setting","$725 ",3,NA,"/apa/5533805709.html",5533805709,"Philadelphia"
"554","Newbold",9,"(Newbold)",NA,"Coming Soon 3 bedroom Newbold Home","$1,300 ",3,NA,"/apa/5540847374.html",5540847374,"Philadelphia"
"555","North Philadelphia",2,"(2226 n gratz)",NA,"Nice 2br house","$700 ",2,NA,"/apa/5541032807.html",5541032807,"Philadelphia"
"556","North Philadelphia",2,"(N Philadelphia)",NA,"Nicely updated four bedroom house with spacious interiors","$850 ",4,NA,"/apa/5513708473.html",5513708473,"Philadelphia"
"557","North Philadelphia",2,"(Park Towne Place)",5135618634,"Brand new penthouse apartment!","$3,899 ",2,1030,"/apa/5541686074.html",5541686074,"Philadelphia"
"558","North Philadelphia",2,"(1439 Brown St.)",5508368502,"3 Bedroom Newly Renovated Bi-Level","$1,799 ",3,NA,"/apa/5528360546.html",5528360546,"Philadelphia"
"559","North Philadelphia",2,"(North Philadelphia)",NA,"Bring your pets to this lovely rental home","$850 ",3,NA,"/apa/5540539736.html",5540539736,"Philadelphia"
"560","North Philadelphia",2,"(Temple University)",5432213593,"18th & Montgomery! Fall 2016 Semester! Student Housing!","$1,650 ",3,NA,"/apa/5541979318.html",5541979318,"Philadelphia"
"561","North Philadelphia",2,"(230 N. Columbus Blvd)",5525966995,"Only a few left for July! BRAND NEW - PREMIUM VIEWS, GYM, SKYDECK!","$1,915 ",1,720,"/apa/5541823979.html",5541823979,"Philadelphia"
"562","North Philadelphia",2,"(315 N. 12th Street)",4906141075,"Perfect Pet Friendly For You & Yours - On-Site Dog Park","$2,925 ",2,1100,"/apa/5541270907.html",5541270907,"Philadelphia"
"563","North Philadelphia",2,"(2034 N 18 St.)",3831914417,"Very close to Temple","$1,000 ",2,1500,"/apa/5541796473.html",5541796473,"Philadelphia"
"564","North Philadelphia",2,"(Temple University)",5432278131,"17th & Edgley! Fall 2016/2017 Student Housing!","$2,250 ",5,NA,"/apa/5541969534.html",5541969534,"Philadelphia"
"565","North Philadelphia",2,"(Temple University)",5429137833,"16th & Norris! Fall Student Housing 2016/2017!","$1,000 ",2,NA,"/apa/5541968666.html",5541968666,"Philadelphia"
"566","North Philadelphia",2,"(Temple University)",NA,"Student Apt Avail at 18th & Berks - Great Location w Lots of Students!","$2,000 ",4,NA,"/apa/5541788946.html",5541788946,"Philadelphia"
"567","North Philadelphia",2,"(N Uber Street)",NA,"4 bedroom 2 bath for rent!! $1,200","$1,200 ",4,NA,"/apa/5533853300.html",5533853300,"Philadelphia"
"568","North Philadelphia",2,"(Trenton)",NA,"1 Bathroom - 4 Bedrooms Beautiful upgraded cape featuring formal","$625 ",4,768,"/apa/5514739458.html",5514739458,"Philadelphia"
"569","North Philadelphia",2,"(4th and Brown)",NA,"Fantastic 2BR/2BA unit in Prime northern Liberties location!","$2,350 ",2,NA,"/apa/5502933511.html",5502933511,"Philadelphia"
"570","North Philadelphia",2,"(1934 W Girard Ave> Art Museum> Fairmount)",NA,"1934 W Girard Ave #2 - Amazing 1 bed 1 bath Apt ++++++++++++++++++++++","$950 ",1,NA,"/apa/5541933555.html",5541933555,"Philadelphia"
"571","North Philadelphia",2,"(Huntington Park)",5496217776,"Newly Renovated....Will NOT last long! If interested, call ASAP!!","$1,100 ",3,NA,"/apa/5527481750.html",5527481750,"Philadelphia"
"572","North Philadelphia",2,"(315 N. 12th Street)",NA,"MUST SEE! Uniquely Luxurious 1BR with a Loft! 1 Month Rent Free!","$2,050 ",1,750,"/apa/5541933088.html",5541933088,"Philadelphia"
"573","North Philadelphia",2,"(230 N columbus)",4547055978,"Brand New Ultra Modern Apartment To Call Yours! Awesome Amenities!","$1,925 ",1,NA,"/apa/5541230092.html",5541230092,"Philadelphia"
"574","North Philadelphia",2,"(2034 N 18 St.)",4441001373,"Temple, Close 450 per bedroom","$1,800 ",4,1850,"/apa/5541029622.html",5541029622,"Philadelphia"
"575","North Philadelphia",2,"(Temple University)",5418546812,"17th & Oxford ! Prime Location for Temple Students! Fall 2016!","$1,200 ",2,NA,"/apa/5541966893.html",5541966893,"Philadelphia"
"576","North Philadelphia",2,"(2034 N 18 St.)",3897365386,"2 Bed Very close to Temple","$1,000 ",2,1400,"/apa/5541029101.html",5541029101,"Philadelphia"
"577","North Philadelphia",2,"(Trenton)",NA,"3 Bathrooms - 3 Bedrooms There are beautifully refinished hardwood","$599 ",3,2728,"/apa/5521255497.html",5521255497,"Philadelphia"
"578","North Philadelphia",2,"(876 N 22nd St> Art Museum> Fairmount)",NA,"Beautiful Spacious 2 Bed 1 Bath Art Museum Apt with plenty of space-","$1,200 ",2,NA,"/apa/5541686674.html",5541686674,"Philadelphia"
"579","North Philadelphia",2,"(4th and Master)",4466598058,"July 1st. 1200 sq' finished loft+ basement storage","$1,375 ",1,1200,"/apa/5540953147.html",5540953147,"Philadelphia"
"580","North Philadelphia",2,"(Fishtown Northern Liberties)",NA,"Quiet, Secure Condo in Fishtown Heart, 1 BR, 1 Bath","$1,450 ",1,600,"/apa/5541743429.html",5541743429,"Philadelphia"
"581","North Philadelphia",2,"(1439 Brown St.)",5508368502,"3 Bedroom Newly Renovated Bi-Level","$1,799 ",3,NA,"/apa/5526391028.html",5526391028,"Philadelphia"
"582","North Philadelphia",2,"(230 N. Columbus Blvd)",5526589588,"Brand new waterfront living! Philly's best views here on our SKYDECK!!","$1,660 ",1,630,"/apa/5541824845.html",5541824845,"Philadelphia"
"583","North Philadelphia",2," (1139 N Hope St, Philadelphia, PA 19123)",NA,"3 Br 3 Ba with PARKING - New Construction in NoLibs - South of Girard","$2,700 ",3,2200,"/apa/5526351715.html",5526351715,"Philadelphia"
"584","North Philadelphia",2,"(Temple University)",5418546812,"17th & Oxford ! Prime Location for Temple Students! Fall 2016!","$1,200 ",2,NA,"/apa/5537556269.html",5537556269,"Philadelphia"
"585","North Philadelphia",2,"(Temple University)",5432254499,"19th & Cecil B Moore! Fall Student Housing 2016!","$1,900 ",4,NA,"/apa/5531216016.html",5531216016,"Philadelphia"
"586","North Philadelphia",2,"(Queens Village)",NA,"DO NOT MISS! LUXURY TOWNHOUSE OPENHOUSE!!!","$2,850 ",3,3000,"/apa/5540937979.html",5540937979,"Philadelphia"
"587","North Philadelphia",2,"(32XX N. Carlisle St.)",4848872670,"Available NOW! NEWLY Renovated 2 Bedroom wNEW kitchen & bathroom!","$750 ",2,700,"/apa/5528134280.html",5528134280,"Philadelphia"
"588","North Philadelphia",2," (1247 E Columbia Ave Unit #28, Philadelphia, PA 19125)",NA,"1 Br 1 Ba at ICEHOUSE Condo + PARKING - COLUMBIA & GIRARD AVE","$1,650 ",1,581,"/apa/5526173925.html",5526173925,"Philadelphia"
"589","North Philadelphia",2,"(Temple University)",5432278131,"17th & Edgley! Fall 2016/2017 Student Housing!","$2,250 ",5,NA,"/apa/5531212562.html",5531212562,"Philadelphia"
"590","North Philadelphia",2,"(Temple University)",NA,"Available August: Spacious 4BR/2BA in Temple University","$2,000 ",4,NA,"/apa/5514120154.html",5514120154,"Philadelphia"
"591","North Philadelphia",2,"(Temple University)",NA,"Apartment for Temple students. 19104","$2,200 ",4,NA,"/apa/5534074924.html",5534074924,"Philadelphia"
"592","North Philadelphia",2,"(Temple University)",NA,"Available August: 4BR 2BA apt, Temple University","$1,995 ",4,NA,"/apa/5537397182.html",5537397182,"Philadelphia"
"593","North Philadelphia",2,"(1720 Green St> Art Museum> Fairmount)",NA,"Great Location - 1 Bed 1 Bath Bi-Level Apt with Fireplace and MORE>>>&g","$1,250 ",1,NA,"/apa/5541777029.html",5541777029,"Philadelphia"
"594","North Philadelphia",2,"(Cecil B Moore & Gratz)",NA,"NEW TO MARKET!!! 1614 Gratz! Great, Spacious House Aug 2016 PETS OK!!!","$2,125 ",5,1450,"/apa/5523765516.html",5523765516,"Philadelphia"
"595","North Philadelphia",2,"(Hatfield)",5473326694,"Inlaw suite apt. ALL utilities included","$875 ",1,NA,"/apa/5541876287.html",5541876287,"Philadelphia"
"596","North Philadelphia",2,"(2819 Salmon St > Port Richmond)",NA,"2819 Salmon st - Great 2 Bed 1 Bath house with tons of outdoor space","$1,350 ",2,NA,"/apa/5541754323.html",5541754323,"Philadelphia"
"597","North Philadelphia",2,"(419 Fairmount Ave> Northern Liberties)",NA,"HUGE Northern Liberties 3 bed 1.5 Bath Apt - A Must See ++++++++++++++","$1,799 ",3,NA,"/apa/5541754270.html",5541754270,"Philadelphia"
"598","North Philadelphia",2,"(N17th St @ Cecil B Moore Ave)",5016895855,"Temple U. Student Housing 3BR/2BA2 Blocks From Campus","$1,650 ",3,1750,"/apa/5499076159.html",5499076159,"Philadelphia"
"599","North Philadelphia",2,"(PARK AVE)",NA,"**2BED/1BATH -ALL ELECTRIC-SMALL COURTYARD NEAR TEMPLE**","$1,100 ",2,NA,"/apa/5540861599.html",5540861599,"Philadelphia"
"600","North Philadelphia",2,"(N17th St @ Cecil B Moore Ave)",5016895855,"Temple U. Student Housing 3BR/2BA2 Blocks From Campus","$1,650 ",3,1750,"/apa/5508926512.html",5508926512,"Philadelphia"
"601","North Philadelphia",2," (1100 N Hope St, Philadelphia, PA 19123)",NA,"3 Br 3 Full Ba New Construction + PARKING in Northern Liberties - JUNE","$2,500 ",3,1800,"/apa/5540925017.html",5540925017,"Philadelphia"
"602","North Philadelphia",2,"(N17th St @ Cecil B Moore Ave)",5016895855,"Temple U. Student Housing 3BR/2BA2 Blocks From Campus","$1,650 ",3,1750,"/apa/5502267080.html",5502267080,"Philadelphia"
"603","North Philadelphia",2,"(Hamilton)",NA,"2.5 Bathrooms - 3 Bedrooms Large parking area with sizeable storage","$500 ",3,1524,"/apa/5508761746.html",5508761746,"Philadelphia"
"604","North Philadelphia",2,"(1722 Green St> Art Museum> Fairmount)",NA,"1722 Green St A - Spacious Bi-Level 1 bed 1 bath with fireplace ++++++","$1,300 ",1,NA,"/apa/5541777148.html",5541777148,"Philadelphia"
"605","North Philadelphia",2,"(315 N. 12th Street)",NA,"Dream To Be Different? This 3 BD Does That!","$3,855 ",3,1500,"/apa/5540986370.html",5540986370,"Philadelphia"
"606","North Philadelphia",2,"(1439 Brown St.)",NA,"Renovated 3 bedroom bi-level","$1,799 ",3,NA,"/apa/5525282114.html",5525282114,"Philadelphia"
"607","North Philadelphia",2,"(315 N. 12th st)",5298595430,"European Finishes | Heated roof top pool open yr round | Stunning view","$3,575 ",3,NA,"/apa/5541339924.html",5541339924,"Philadelphia"
"608","North Philadelphia",2,"(Temple University)",5395878491,"New construction BEST location for Temple University Students","$700 ",1,NA,"/apa/5537166052.html",5537166052,"Philadelphia"
"609","North Philadelphia",2,"(Hamilton)",NA,"4 Bathrooms - 3 Bedrooms Hardwood floors throughout main living area","$525 ",3,2300,"/apa/5514736246.html",5514736246,"Philadelphia"
"610","North Philadelphia",2,"(2200 Benjamin Franklin Pkwy)",5173047517,"RENOVATED 2Bed 2Bath | Art Museum Fairmount","$2,499 ",2,1019,"/apa/5537789753.html",5537789753,"Philadelphia"
"611","North Philadelphia",2,"(607 N 16th St > Fairmount > Art Museum)",NA,"607 N 16th St Great 1 Bed 1 Bath with Laundry ++++++++++++++++++++++++","$1,225 ",1,NA,"/apa/5541933321.html",5541933321,"Philadelphia"
"612","North Philadelphia",2,"(Temple University)",5445188020,"Broad & Dauphin! August 1st Available Student Housing!","$1,000 ",2,NA,"/apa/5531375108.html",5531375108,"Philadelphia"
"613","North Philadelphia",2,"(North Philadelphia)",NA,"11th & York! Family or Student Housing Now Available!","$750 ",2,NA,"/apa/5531374563.html",5531374563,"Philadelphia"
"614","North Philadelphia",2,"(North Philadelphia)",NA,"11th & York! Family Housing Now Available!","$750 ",2,NA,"/apa/5531364213.html",5531364213,"Philadelphia"
"615","North Philadelphia",2,"(1500 Block of Green Street)",NA,"Sunny 1 Bedroom Apartment in Art Museum Area(Available June 1st)","$1,200 ",1,550,"/apa/5503253669.html",5503253669,"Philadelphia"
"616","North Philadelphia",2,"(230 N. Columbus Blvd)",5526589588,"Fitness Center, Lounge, Sky deck with grilling station + 1 FREE MONTH!","$1,660 ",1,630,"/apa/5541729452.html",5541729452,"Philadelphia"
"617","North Philadelphia",2,"(315 N. 12th Street)",4904639215,"Brand New 3 BD - Architectural Masterpiece & High-End Living","$3,855 ",3,1500,"/apa/5541265084.html",5541265084,"Philadelphia"
"618","North Philadelphia",2,"(Temple University)",5432229437,"16th & Norris! Fall Student Housing 2016!","$1,000 ",2,NA,"/apa/5531341387.html",5531341387,"Philadelphia"
"619","North Philadelphia",2,"(Temple University)",5432249262,"17th & Oxford Fall Student Housing! Prime Location!","$1,800 ",3,NA,"/apa/5531340757.html",5531340757,"Philadelphia"
"620","North Philadelphia",2,"(Temple University)",5432249262,"17th & Oxford Fall Student Housing! Prime Location!","$1,800 ",3,NA,"/apa/5531339995.html",5531339995,"Philadelphia"
"621","North Philadelphia",2,"(Temple University)",5428889253,"18th & Montgomery ! Temple Student Fall Housing! Police Station Street","$1,650 ",3,NA,"/apa/5531333402.html",5531333402,"Philadelphia"
"622","North Philadelphia",2,"(North Philly 2718 Jefferson St)",NA,"LARGE 4BDR IN BREWERYTOWN; SECTION 8 OK","$1,700 ",4,1634,"/apa/5540941928.html",5540941928,"Philadelphia"
